Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Tweed Offshore,2487,1742376600,2025-03-19T19:30:00,-28.21463,153.6808,1.46,2.65,10.0,5.57,26.74,159.38,0.84,163.78
Tweed Offshore,2487,1742378400,2025-03-19T20:00:00,-28.21463,153.68074,1.49,2.59,8.0,5.64,26.7,136.34,0.86,162.81
Tweed Offshore,2487,1742380200,2025-03-19T20:30:00,-28.2146,153.68069,1.49,2.83,7.41,5.7,26.7,107.33,0.81,160.18
Tweed Offshore,2487,1742382000,2025-03-19T21:00:00,-28.21459,153.68069,1.48,2.69,8.7,5.74,26.65,125.62,0.8,157.19
Tweed Offshore,2487,1742383800,2025-03-19T21:30:00,-28.21459,153.68069,1.48,2.35,9.09,5.69,26.65,140.74,0.74,158.33
Tweed Offshore,2487,1742385600,2025-03-19T22:00:00,-28.21459,153.68074,1.51,2.37,8.7,5.63,26.65,129.75,0.76,163.25
Tweed Offshore,2487,1742387400,2025-03-19T22:30:00,-28.2146,153.68076,1.53,2.53,7.41,5.74,26.65,115.95,0.73,164.04
Tweed Offshore,2487,1742389200,2025-03-19T23:00:00,-28.21459,153.6808,1.49,2.47,7.41,5.86,26.65,124.56,0.76,161.05
Tweed Offshore,2487,1742391000,2025-03-19T23:30:00,-28.21459,153.68084,1.69,2.72,8.7,6.01,26.55,137.13,0.74,163.87
Tweed Offshore,2487,1742392800,2025-03-20T00:00:00,-28.21456,153.68089,1.7,3.05,8.0,5.73,26.6,119.11,0.72,160.97
Tweed Offshore,2487,1742394600,2025-03-20T00:30:00,-28.21456,153.68093,1.67,2.93,8.33,5.48,26.6,125.7,0.66,156.48
Tweed Offshore,2487,1742396400,2025-03-20T01:00:00,-28.21453,153.68104,1.72,2.9,8.0,5.45,26.6,129.75,0.64,153.32
Tweed Offshore,2487,1742398200,2025-03-20T01:30:00,-28.21451,153.68106,1.63,2.61,8.33,5.38,26.6,114.28,0.7,152.18
Tweed Offshore,2487,1742400000,2025-03-20T02:00:00,-28.21451,153.68108,1.84,2.76,7.69,5.44,26.6,113.84,0.67,151.65
Tweed Offshore,2487,1742401800,2025-03-20T02:30:00,-28.21448,153.68117,1.79,3.24,8.33,5.43,26.55,110.32,0.71,142.33
Tweed Offshore,2487,1742403600,2025-03-20T03:00:00,-28.21447,153.68123,1.92,2.78,7.41,5.48,26.46,106.01,0.7,140.57
Tweed Offshore,2487,1742405400,2025-03-20T03:30:00,-28.21445,153.68127,2.0,2.85,8.0,5.58,26.46,108.03,0.64,144.79
Tweed Offshore,2487,1742407200,2025-03-20T04:00:00,-28.21445,153.6813,1.87,3.38,7.14,5.54,26.41,105.84,0.7,138.11
Tweed Offshore,2487,1742409000,2025-03-20T04:30:00,-28.21447,153.68127,1.91,2.94,8.0,5.34,26.36,100.21,0.66,140.75
Tweed Offshore,2487,1742410800,2025-03-20T05:00:00,-28.21445,153.68134,2.09,3.24,7.41,5.71,26.36,111.37,0.63,140.92
Tweed Offshore,2487,1742412600,2025-03-20T05:30:00,-28.21447,153.6813,1.83,2.88,6.9,5.24,26.36,111.29,0.69,143.82
Tweed Offshore,2487,1742414400,2025-03-20T06:00:00,-28.21444,153.6813,1.86,2.74,7.41,5.35,26.36,108.03,0.67,142.51
Tweed Offshore,2487,1742416200,2025-03-20T06:30:00,-28.21447,153.68123,1.85,3.28,7.69,5.31,26.36,106.63,0.6,146.11
Tweed Offshore,2487,1742418000,2025-03-20T07:00:00,-28.21448,153.68123,1.88,2.82,7.14,5.22,26.36,102.5,0.63,151.21
Tweed Offshore,2487,1742419800,2025-03-20T07:30:00,-28.2145,153.68119,1.87,3.01,8.33,5.24,26.36,103.11,0.61,151.21
Tweed Offshore,2487,1742421600,2025-03-20T08:00:00,-28.2145,153.68121,1.94,3.39,6.67,5.25,26.41,115.51,0.62,152.88
Tweed Offshore,2487,1742423400,2025-03-20T08:30:00,-28.2145,153.68121,1.86,3.26,7.41,5.22,26.41,115.24,0.62,153.41
Tweed Offshore,2487,1742425200,2025-03-20T09:00:00,-28.2145,153.68121,1.97,3.67,7.69,5.36,26.46,106.89,0.67,157.1
Tweed Offshore,2487,1742427000,2025-03-20T09:30:00,-28.21451,153.68121,1.79,2.72,8.0,5.14,26.51,97.92,0.63,155.43
Tweed Offshore,2487,1742428800,2025-03-20T10:00:00,-28.2145,153.68121,1.67,2.48,8.33,5.33,26.46,106.1,0.64,150.86
Tweed Offshore,2487,1742430600,2025-03-20T10:30:00,-28.2145,153.68119,1.68,2.5,8.0,5.1,26.51,106.01,0.62,155.78
Tweed Offshore,2487,1742432400,2025-03-20T11:00:00,-28.21451,153.68112,1.62,2.72,8.33,5.16,26.55,109.7,0.63,159.21
Tweed Offshore,2487,1742434200,2025-03-20T11:30:00,-28.21451,153.68117,1.68,2.88,6.9,5.11,26.6,124.91,0.63,160.0
Tweed Offshore,2487,1742436000,2025-03-20T12:00:00,-28.21451,153.68117,1.71,2.95,7.69,5.29,26.65,104.08,0.68,159.91
Tweed Offshore,2487,1742437800,2025-03-20T12:30:00,-28.21453,153.68106,1.74,2.86,8.0,5.19,26.65,107.86,0.65,160.35
Tweed Offshore,2487,1742439600,2025-03-20T13:00:00,-28.21451,153.68112,1.64,2.69,8.0,5.26,26.6,110.23,0.63,160.09
Tweed Offshore,2487,1742441400,2025-03-20T13:30:00,-28.21451,153.68106,1.7,2.56,8.7,5.38,26.65,109.0,0.62,161.67
Tweed Offshore,2487,1742443200,2025-03-20T14:00:00,-28.21456,153.68106,1.59,2.55,8.33,5.21,26.65,96.96,0.64,164.84
Tweed Offshore,2487,1742445000,2025-03-20T14:30:00,-28.21453,153.68106,1.71,2.69,7.69,5.39,26.65,106.63,0.66,164.4
Tweed Offshore,2487,1742446800,2025-03-20T15:00:00,-28.21453,153.68106,1.58,2.65,8.0,5.21,26.65,100.91,0.61,161.76
Tweed Offshore,2487,1742448600,2025-03-20T15:30:00,-28.21448,153.6811,1.68,3.03,7.69,5.17,26.65,102.67,0.63,157.1
Tweed Offshore,2487,1742450400,2025-03-20T16:00:00,-28.21451,153.68108,1.59,2.47,8.0,5.27,26.6,101.88,0.61,158.68
Tweed Offshore,2487,1742452200,2025-03-20T16:30:00,-28.21451,153.68106,1.72,3.31,8.33,5.52,26.55,101.79,0.61,166.95
Tweed Offshore,2487,1742454000,2025-03-20T17:00:00,-28.21451,153.68106,1.62,2.66,7.69,5.37,26.51,98.28,0.69,161.76
Tweed Offshore,2487,1742455800,2025-03-20T17:30:00,-28.21457,153.68097,1.54,2.49,7.69,5.31,26.51,97.22,0.75,162.29
Tweed Offshore,2487,1742457600,2025-03-20T18:00:00,-28.2146,153.68089,1.5,2.39,7.69,5.25,26.46,109.27,0.8,162.2
Tweed Offshore,2487,1742459400,2025-03-20T18:30:00,-28.2146,153.68087,1.52,2.4,8.33,5.14,26.41,95.02,0.86,160.44
Tweed Offshore,2487,1742461200,2025-03-20T19:00:00,-28.21459,153.68099,1.44,2.2,8.7,5.21,26.36,98.01,0.85,158.77
Tweed Offshore,2487,1742463000,2025-03-20T19:30:00,-28.21456,153.68117,1.42,2.29,8.0,5.18,26.36,100.3,0.88,154.02
Tweed Offshore,2487,1742464800,2025-03-20T20:00:00,-28.21453,153.68121,1.54,2.46,8.33,5.39,26.36,89.4,0.83,153.32
Tweed Offshore,2487,1742466600,2025-03-20T20:30:00,-28.21453,153.68121,1.5,2.25,8.33,5.32,26.51,86.94,0.93,154.73
Tweed Offshore,2487,1742468400,2025-03-20T21:00:00,-28.21456,153.68117,1.44,2.42,8.7,5.4,26.55,95.64,0.91,152.79
Tweed Offshore,2487,1742470200,2025-03-20T21:30:00,-28.21457,153.6811,1.44,2.33,8.33,5.3,26.65,82.36,0.88,151.65
Tweed Offshore,2487,1742472000,2025-03-20T22:00:00,-28.21457,153.68112,1.44,2.45,8.33,5.23,26.65,93.97,0.91,148.75
Tweed Offshore,2487,1742473800,2025-03-20T22:30:00,-28.21456,153.6811,1.51,2.62,8.7,5.44,26.65,84.21,0.87,147.08
Tweed Offshore,2487,1742475600,2025-03-20T23:00:00,-28.21457,153.68108,1.53,2.43,8.0,5.36,26.65,88.52,0.88,148.04
Tweed Offshore,2487,1742477400,2025-03-20T23:30:00,-28.21456,153.68106,1.56,2.99,8.33,5.5,26.65,83.59,0.84,145.93
Tweed Offshore,2487,1742479200,2025-03-21T00:00:00,-28.21459,153.68102,1.59,2.85,8.33,5.51,26.65,93.97,0.85,147.96
Tweed Offshore,2487,1742481000,2025-03-21T00:30:00,-28.21457,153.68106,1.73,3.42,7.69,5.72,26.65,98.28,0.82,147.78
Tweed Offshore,2487,1742482800,2025-03-21T01:00:00,-28.21457,153.68104,1.69,2.63,8.33,5.74,26.65,98.28,0.8,145.58
Tweed Offshore,2487,1742484600,2025-03-21T01:30:00,-28.21457,153.68102,1.49,2.51,8.7,5.48,26.6,92.03,0.77,151.65
Tweed Offshore,2487,1742486400,2025-03-21T02:00:00,-28.21457,153.68099,1.58,2.47,7.41,5.43,26.55,92.12,0.75,148.57
Tweed Offshore,2487,1742488200,2025-03-21T02:30:00,-28.21456,153.68102,1.71,2.9,8.33,5.71,26.55,96.25,0.75,146.02
Tweed Offshore,2487,1742490000,2025-03-21T03:00:00,-28.21453,153.6811,1.62,2.49,8.0,5.54,26.55,95.11,0.69,148.75
Tweed Offshore,2487,1742491800,2025-03-21T03:30:00,-28.21451,153.68108,1.53,2.76,8.33,5.47,26.55,84.91,0.67,149.19
Tweed Offshore,2487,1742493600,2025-03-21T04:00:00,-28.2145,153.68114,1.54,2.65,8.0,5.47,26.55,100.21,0.67,145.85
Tweed Offshore,2487,1742495400,2025-03-21T04:30:00,-28.2145,153.68114,1.65,2.73,8.0,5.73,26.55,98.45,0.65,143.91
Tweed Offshore,2487,1742497200,2025-03-21T05:00:00,-28.2145,153.68117,1.6,3.25,8.7,5.53,26.55,96.78,0.62,145.85
Tweed Offshore,2487,1742499000,2025-03-21T05:30:00,-28.21448,153.68112,1.69,2.9,8.33,5.71,26.55,90.98,0.64,146.64
Tweed Offshore,2487,1742500800,2025-03-21T06:00:00,-28.21448,153.68114,1.59,3.23,8.33,5.48,26.55,95.9,0.61,146.02
Tweed Offshore,2487,1742502600,2025-03-21T06:30:00,-28.21448,153.68112,1.68,3.26,8.33,5.65,26.55,95.37,0.62,144.44
Tweed Offshore,2487,1742504400,2025-03-21T07:00:00,-28.21448,153.68108,1.59,2.67,8.0,5.56,26.55,96.78,0.58,150.77
Tweed Offshore,2487,1742506200,2025-03-21T07:30:00,-28.21451,153.68104,1.56,3.05,8.0,5.46,26.55,96.25,0.61,152.0
Tweed Offshore,2487,1742508000,2025-03-21T08:00:00,-28.21451,153.68099,1.58,2.38,8.0,5.58,26.55,96.61,0.6,154.64
Tweed Offshore,2487,1742509800,2025-03-21T08:30:00,-28.21451,153.68097,1.47,2.4,8.33,5.43,26.6,100.91,0.61,155.52
Tweed Offshore,2487,1742511600,2025-03-21T09:00:00,-28.21453,153.68097,1.47,2.51,8.33,5.59,26.6,103.73,0.57,154.64
Tweed Offshore,2487,1742513400,2025-03-21T09:30:00,-28.21453,153.68097,1.44,2.15,8.33,5.56,26.65,94.76,0.63,155.78
Tweed Offshore,2487,1742515200,2025-03-21T10:00:00,-28.21453,153.68093,1.33,1.99,8.7,5.61,26.65,98.1,0.6,154.9
Tweed Offshore,2487,1742517000,2025-03-21T10:30:00,-28.21453,153.68091,1.37,2.26,8.0,5.6,26.65,97.22,0.57,153.58
Tweed Offshore,2487,1742518800,2025-03-21T11:00:00,-28.21453,153.68093,1.29,2.14,8.0,5.49,26.74,98.19,0.59,153.93
Tweed Offshore,2487,1742520600,2025-03-21T11:30:00,-28.21457,153.68093,1.38,2.32,8.0,5.58,26.79,98.98,0.59,153.85
Tweed Offshore,2487,1742522400,2025-03-21T12:00:00,-28.21456,153.68091,1.31,2.21,8.33,5.42,26.89,101.88,0.56,155.16
Tweed Offshore,2487,1742524200,2025-03-21T12:30:00,-28.21456,153.68091,1.3,2.25,8.7,5.52,26.93,102.58,0.58,162.81
Tweed Offshore,2487,1742526000,2025-03-21T13:00:00,-28.21456,153.68091,1.23,1.88,8.0,5.62,27.08,98.01,0.59,162.2
Tweed Offshore,2487,1742527800,2025-03-21T13:30:00,-28.21457,153.68089,1.28,1.88,8.33,5.87,26.93,98.72,0.75,166.59
Tweed Offshore,2487,1742529600,2025-03-21T14:00:00,-28.21462,153.68084,1.2,2.12,8.0,5.97,27.08,95.99,0.79,167.74
Tweed Offshore,2487,1742531400,2025-03-21T14:30:00,-28.21462,153.68084,1.15,2.03,7.69,5.84,27.08,99.51,0.8,167.12
Tweed Offshore,2487,1742533200,2025-03-21T15:00:00,-28.2146,153.68084,1.15,2.01,8.0,5.84,27.03,98.01,0.84,167.47
Tweed Offshore,2487,1742535000,2025-03-21T15:30:00,-28.21459,153.68084,1.27,1.88,7.69,5.87,27.03,99.95,0.84,165.01
Tweed Offshore,2487,1742536800,2025-03-21T16:00:00,-28.2146,153.68084,1.1,1.99,8.0,5.5,27.08,90.45,0.84,165.8
Tweed Offshore,2487,1742538600,2025-03-21T16:30:00,-28.21462,153.68084,1.16,1.98,8.0,5.38,27.03,99.86,0.83,163.34
Tweed Offshore,2487,1742540400,2025-03-21T17:00:00,-28.2146,153.68084,1.15,2.07,7.69,5.13,26.98,100.3,0.87,164.13
Tweed Offshore,2487,1742542200,2025-03-21T17:30:00,-28.21462,153.68084,1.17,2.11,7.14,5.14,26.89,101.7,0.86,163.69
Tweed Offshore,2487,1742544000,2025-03-21T18:00:00,-28.2146,153.68091,1.22,2.06,8.0,5.29,26.89,93.0,0.83,162.29
Tweed Offshore,2487,1742545800,2025-03-21T18:30:00,-28.2146,153.68093,1.16,2.06,8.33,5.19,26.79,95.11,0.87,161.05
Tweed Offshore,2487,1742547600,2025-03-21T19:00:00,-28.21462,153.68091,1.13,1.8,8.33,5.14,26.79,87.99,0.89,161.05
Tweed Offshore,2487,1742549400,2025-03-21T19:30:00,-28.21462,153.68097,1.16,1.82,7.14,5.06,26.74,91.95,0.93,159.65
Tweed Offshore,2487,1742551200,2025-03-21T20:00:00,-28.21463,153.68097,1.02,1.79,8.0,4.84,26.74,91.42,1.01,157.54
Tweed Offshore,2487,1742553000,2025-03-21T20:30:00,-28.21463,153.68097,1.03,1.6,8.0,4.98,26.74,87.29,1.0,158.07
Tweed Offshore,2487,1742554800,2025-03-21T21:00:00,-28.21463,153.68099,1.14,2.24,8.0,5.09,26.84,84.91,1.03,158.77
Tweed Offshore,2487,1742556600,2025-03-21T21:30:00,-28.21465,153.68104,1.11,1.81,7.41,5.25,26.74,84.83,1.03,154.73
Tweed Offshore,2487,1742558400,2025-03-21T22:00:00,-28.21465,153.68106,1.15,1.8,8.33,5.42,26.89,95.2,1.05,154.55
Tweed Offshore,2487,1742560200,2025-03-21T22:30:00,-28.21465,153.68104,1.12,2.15,7.41,5.21,26.89,79.29,1.09,151.82
Tweed Offshore,2487,1742562000,2025-03-21T23:00:00,-28.21466,153.68102,1.13,1.6,7.41,5.36,26.89,80.87,1.08,152.88
Tweed Offshore,2487,1742563800,2025-03-21T23:30:00,-28.21465,153.68106,1.01,1.68,8.0,5.18,26.89,86.23,1.04,156.66
Tweed Offshore,2487,1742565600,2025-03-22T00:00:00,-28.21466,153.68104,1.14,2.04,7.41,5.47,26.89,82.36,1.09,154.46
Tweed Offshore,2487,1742567400,2025-03-22T00:30:00,-28.21468,153.6811,1.05,2.12,7.41,5.17,26.89,79.37,1.09,152.7
Tweed Offshore,2487,1742569200,2025-03-22T01:00:00,-28.21466,153.68112,1.13,1.65,8.0,5.18,26.89,89.05,1.08,150.15
Tweed Offshore,2487,1742571000,2025-03-22T01:30:00,-28.21465,153.68119,1.2,2.08,8.0,5.02,26.89,84.83,1.07,149.63
Tweed Offshore,2487,1742572800,2025-03-22T02:00:00,-28.21463,153.68119,1.13,1.61,7.41,4.72,26.89,75.86,1.08,145.93
Tweed Offshore,2487,1742574600,2025-03-22T02:30:00,-28.21465,153.68119,1.05,1.57,7.14,4.32,26.89,78.32,1.02,145.49
Tweed Offshore,2487,1742576400,2025-03-22T03:00:00,-28.21463,153.68117,1.05,1.53,8.0,4.34,26.89,86.85,1.11,144.53
Tweed Offshore,2487,1742578200,2025-03-22T03:30:00,-28.21462,153.68119,1.06,2.08,7.41,4.6,26.89,80.78,1.04,144.53
Tweed Offshore,2487,1742580000,2025-03-22T04:00:00,-28.2146,153.68121,1.08,2.07,7.41,4.85,26.84,74.72,1.02,142.42
Tweed Offshore,2487,1742581800,2025-03-22T04:30:00,-28.21459,153.68121,1.05,1.6,7.69,4.85,26.84,78.67,1.01,144.09
Tweed Offshore,2487,1742583600,2025-03-22T05:00:00,-28.21459,153.68121,1.06,1.88,7.14,4.99,26.84,83.51,1.0,144.09
Tweed Offshore,2487,1742585400,2025-03-22T05:30:00,-28.2146,153.68121,1.13,1.9,7.41,5.35,26.84,84.47,0.99,141.98
Tweed Offshore,2487,1742587200,2025-03-22T06:00:00,-28.21459,153.68114,1.03,1.64,7.14,5.28,26.79,84.12,0.92,144.88
Tweed Offshore,2487,1742589000,2025-03-22T06:30:00,-28.21459,153.68117,0.99,1.79,6.9,5.16,26.84,96.25,0.87,143.91
Tweed Offshore,2487,1742590800,2025-03-22T07:00:00,-28.21459,153.68112,1.03,1.76,7.14,5.27,26.84,88.52,0.96,147.78
Tweed Offshore,2487,1742592600,2025-03-22T07:30:00,-28.21459,153.68117,1.05,1.77,7.14,5.22,26.84,84.21,0.9,145.49
Tweed Offshore,2487,1742594400,2025-03-22T08:00:00,-28.21457,153.68114,1.04,2.08,7.41,5.23,26.84,82.8,0.92,146.29
Tweed Offshore,2487,1742596200,2025-03-22T08:30:00,-28.21459,153.68117,0.92,1.52,7.41,4.98,26.84,79.73,0.92,146.37
Tweed Offshore,2487,1742598000,2025-03-22T09:00:00,-28.21459,153.68114,0.94,1.53,7.41,5.08,26.89,79.2,0.93,143.74
Tweed Offshore,2487,1742599800,2025-03-22T09:30:00,-28.21459,153.68112,0.96,1.57,7.14,5.15,27.17,94.23,0.91,149.27
Tweed Offshore,2487,1742601600,2025-03-22T10:00:00,-28.21459,153.68112,0.92,1.71,8.0,5.18,27.27,90.72,0.93,150.24
Tweed Offshore,2487,1742603400,2025-03-22T10:30:00,-28.21459,153.68112,0.91,1.47,7.41,5.11,27.08,92.56,0.92,152.0
Tweed Offshore,2487,1742605200,2025-03-22T11:00:00,-28.2146,153.68112,0.91,1.55,7.41,5.21,27.03,77.97,0.91,151.38
Tweed Offshore,2487,1742607000,2025-03-22T11:30:00,-28.21462,153.68108,0.86,1.25,7.69,5.33,26.98,81.66,0.93,151.82
Tweed Offshore,2487,1742608800,2025-03-22T12:00:00,-28.21463,153.68106,0.88,1.56,7.69,5.43,27.08,78.58,0.95,150.95
Tweed Offshore,2487,1742610600,2025-03-22T12:30:00,-28.21463,153.68106,0.85,1.28,7.69,5.39,27.08,86.85,0.95,159.47
Tweed Offshore,2487,1742612400,2025-03-22T13:00:00,-28.21463,153.68106,0.84,1.4,7.69,5.52,27.03,82.28,0.91,156.84
Tweed Offshore,2487,1742614200,2025-03-22T13:30:00,-28.21465,153.68106,0.83,1.38,7.41,5.35,27.22,87.29,0.89,159.03
Tweed Offshore,2487,1742616000,2025-03-22T14:00:00,-28.21465,153.68104,0.82,1.58,8.0,5.11,27.17,86.23,1.01,157.71
Tweed Offshore,2487,1742617800,2025-03-22T14:30:00,-28.21465,153.68106,0.84,1.59,7.69,4.59,27.17,83.59,0.98,160.18
Tweed Offshore,2487,1742619600,2025-03-22T15:00:00,-28.21465,153.68104,0.87,1.47,8.0,4.15,27.03,92.3,0.97,162.11
Tweed Offshore,2487,1742621400,2025-03-22T15:30:00,-28.21466,153.68097,0.9,1.36,6.9,4.21,27.03,83.24,1.08,163.34
Tweed Offshore,2487,1742623200,2025-03-22T16:00:00,-28.21468,153.68099,0.81,1.4,7.41,4.18,26.98,86.14,1.05,164.75
Tweed Offshore,2487,1742625000,2025-03-22T16:30:00,-28.21469,153.68097,0.86,1.42,7.14,4.26,27.08,90.54,1.09,167.56
Tweed Offshore,2487,1742626800,2025-03-22T17:00:00,-28.21468,153.68102,0.87,1.32,7.14,3.92,27.13,88.87,1.09,167.38
Tweed Offshore,2487,1742628600,2025-03-22T17:30:00,-28.21466,153.68108,0.92,1.73,7.14,3.96,26.98,83.07,1.04,162.55
Tweed Offshore,2487,1742630400,2025-03-22T18:00:00,-28.21466,153.68099,0.85,1.44,6.9,3.84,26.93,80.25,1.0,165.71
Tweed Offshore,2487,1742632200,2025-03-22T18:30:00,-28.21466,153.68099,0.88,1.41,6.45,3.78,26.98,76.91,1.04,167.56
Tweed Offshore,2487,1742634000,2025-03-22T19:00:00,-28.21465,153.68097,0.89,1.75,6.9,3.63,26.89,86.32,0.99,166.07
Tweed Offshore,2487,1742635800,2025-03-22T19:30:00,-28.21466,153.68097,0.88,1.48,7.41,3.72,26.93,86.76,0.98,165.63
Tweed Offshore,2487,1742637600,2025-03-22T20:00:00,-28.21465,153.68095,0.91,1.62,7.14,3.76,26.93,80.87,0.93,163.87
Tweed Offshore,2487,1742639400,2025-03-22T20:30:00,-28.21465,153.68091,0.85,1.33,7.41,3.77,26.93,89.66,0.97,167.56
Tweed Offshore,2487,1742641200,2025-03-22T21:00:00,-28.21463,153.68091,0.82,1.26,7.41,3.73,26.98,85.79,0.99,165.27
Tweed Offshore,2487,1742643000,2025-03-22T21:30:00,-28.21462,153.68091,0.86,1.32,7.41,3.86,26.98,85.0,0.95,159.21
Tweed Offshore,2487,1742644800,2025-03-22T22:00:00,-28.21463,153.68091,0.84,1.3,8.0,3.83,26.98,92.65,0.93,156.66
Tweed Offshore,2487,1742646600,2025-03-22T22:30:00,-28.21465,153.68091,0.78,1.52,7.41,3.83,26.93,85.79,0.94,161.41
Tweed Offshore,2487,1742648400,2025-03-22T23:00:00,-28.21463,153.68089,0.75,1.2,7.14,3.82,26.89,91.68,0.93,162.11
Tweed Offshore,2487,1742650200,2025-03-22T23:30:00,-28.21462,153.68091,0.77,1.24,7.41,4.06,26.89,84.83,1.01,160.09
Tweed Offshore,2487,1742652000,2025-03-23T00:00:00,-28.21465,153.68091,0.75,1.33,7.41,3.89,27.03,91.07,1.03,163.52
Tweed Offshore,2487,1742653800,2025-03-23T00:30:00,-28.21465,153.68093,0.78,1.37,7.14,4.08,26.98,87.73,0.96,159.65
Tweed Offshore,2487,1742655600,2025-03-23T01:00:00,-28.21463,153.68097,0.83,1.41,6.9,4.25,26.98,81.66,0.94,155.52
Tweed Offshore,2487,1742657400,2025-03-23T01:30:00,-28.21463,153.68093,0.76,1.22,6.9,4.32,26.98,91.33,0.94,158.24
Tweed Offshore,2487,1742659200,2025-03-23T02:00:00,-28.21466,153.68091,0.83,1.42,6.67,4.69,26.98,89.75,0.94,162.37
Tweed Offshore,2487,1742661000,2025-03-23T02:30:00,-28.21466,153.68093,0.79,1.27,6.9,4.6,26.98,86.41,0.97,159.65
Tweed Offshore,2487,1742662800,2025-03-23T03:00:00,-28.21462,153.68099,0.78,1.22,7.69,4.62,26.93,97.31,0.86,158.24
Tweed Offshore,2487,1742664600,2025-03-23T03:30:00,-28.2146,153.68099,0.75,1.17,6.67,4.55,26.93,85.09,0.92,156.66
Tweed Offshore,2487,1742666400,2025-03-23T04:00:00,-28.21462,153.68097,0.74,1.21,7.69,4.57,26.93,106.01,0.89,151.91
Tweed Offshore,2487,1742668200,2025-03-23T04:30:00,-28.2146,153.68102,0.77,1.22,6.45,4.86,26.93,90.28,0.87,155.52
Tweed Offshore,2487,1742670000,2025-03-23T05:00:00,-28.21462,153.68099,0.75,1.3,6.45,4.83,26.93,93.62,0.84,152.88
Tweed Offshore,2487,1742671800,2025-03-23T05:30:00,-28.2146,153.68102,0.74,1.21,7.41,4.93,26.89,99.95,0.83,151.74
Tweed Offshore,2487,1742673600,2025-03-23T06:00:00,-28.21459,153.68102,0.75,1.38,6.9,4.89,26.89,93.53,0.76,153.32
Tweed Offshore,2487,1742675400,2025-03-23T06:30:00,-28.21456,153.68102,0.79,1.32,6.9,5.09,26.89,94.67,0.79,151.91
Tweed Offshore,2487,1742677200,2025-03-23T07:00:00,-28.21456,153.68106,0.83,1.29,7.41,5.06,26.89,89.92,0.74,148.66
Tweed Offshore,2487,1742679000,2025-03-23T07:30:00,-28.21456,153.68104,0.73,1.44,6.67,5.02,26.89,110.41,0.69,149.63
Tweed Offshore,2487,1742680800,2025-03-23T08:00:00,-28.21453,153.68099,0.74,1.26,6.9,4.94,26.84,109.88,0.67,151.56
Tweed Offshore,2487,1742682600,2025-03-23T08:30:00,-28.21451,153.68104,0.72,1.3,6.9,4.82,26.84,99.59,0.62,146.73
Tweed Offshore,2487,1742684400,2025-03-23T09:00:00,-28.21451,153.68102,0.74,1.24,6.67,4.77,26.84,92.47,0.61,145.14
Tweed Offshore,2487,1742686200,2025-03-23T09:30:00,-28.21451,153.68104,0.79,1.44,6.67,4.76,26.89,92.56,0.59,143.74
Tweed Offshore,2487,1742688000,2025-03-23T10:00:00,-28.21451,153.68097,0.75,1.21,7.14,4.57,26.89,107.86,0.52,147.78
Tweed Offshore,2487,1742689800,2025-03-23T10:30:00,-28.2145,153.68102,0.83,1.33,8.0,4.55,26.89,108.39,0.48,151.12
Tweed Offshore,2487,1742691600,2025-03-23T11:00:00,-28.2145,153.68099,0.82,1.42,6.45,4.49,26.93,91.95,0.49,153.49
Tweed Offshore,2487,1742693400,2025-03-23T11:30:00,-28.21453,153.68097,0.83,1.37,6.9,4.3,26.93,91.77,0.5,152.53
Tweed Offshore,2487,1742695200,2025-03-23T12:00:00,-28.21456,153.68093,0.8,1.35,9.52,4.3,26.93,124.47,0.55,159.74
Tweed Offshore,2487,1742697000,2025-03-23T12:30:00,-28.21453,153.68093,0.83,1.4,7.14,4.5,26.93,94.06,0.53,165.71
Tweed Offshore,2487,1742698800,2025-03-23T13:00:00,-28.21453,153.68091,0.76,1.54,7.69,4.47,26.98,104.61,0.57,170.81
Tweed Offshore,2487,1742700600,2025-03-23T13:30:00,-28.21456,153.68091,0.8,1.26,6.9,4.53,26.98,84.91,0.61,163.34
Tweed Offshore,2487,1742702400,2025-03-23T14:00:00,-28.21456,153.68091,0.83,1.22,6.67,4.54,26.98,93.44,0.59,166.42
Tweed Offshore,2487,1742704200,2025-03-23T14:30:00,-28.21457,153.68091,0.82,1.41,7.14,4.53,26.98,95.55,0.59,164.4
Tweed Offshore,2487,1742706000,2025-03-23T15:00:00,-28.21456,153.68089,0.78,1.46,6.25,4.37,26.93,108.83,0.63,166.15
Tweed Offshore,2487,1742707800,2025-03-23T15:30:00,-28.21453,153.68091,0.82,1.4,6.45,4.53,26.93,103.81,0.63,167.21
Tweed Offshore,2487,1742709600,2025-03-23T16:00:00,-28.21453,153.68093,0.85,1.36,6.9,4.64,26.89,99.86,0.69,171.96
Tweed Offshore,2487,1742711400,2025-03-23T16:30:00,-28.21456,153.68095,0.82,1.21,9.52,4.68,26.89,116.03,0.58,165.19
Tweed Offshore,2487,1742713200,2025-03-23T17:00:00,-28.21453,153.68097,0.78,1.24,9.09,4.55,26.89,131.51,0.69,172.4
Tweed Offshore,2487,1742715000,2025-03-23T17:30:00,-28.21456,153.68091,0.76,1.3,10.0,4.68,26.89,110.41,0.71,174.42
Tweed Offshore,2487,1742716800,2025-03-23T18:00:00,-28.21456,153.68097,0.81,1.34,7.41,4.59,26.84,90.54,0.69,161.58
